Date,CE16OV,EXUSEU,M1SL,M1V,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2011-04-21,139611.33,1.44,1925.90,8.02,9.03,53.619934,49.18,-1.1786,-0.5748
2011-04-28,139620.20,1.43,1934.58,8.02,9.01,54.776592,49.87,-1.3011,-0.6450
2011-05-05,139593.03,1.43,1940.35,8.02,9.01,53.712811,50.35,-0.8914,-0.3833
2011-05-12,139538.84,1.44,1943.94,8.02,9.04,53.442638,50.67,-0.7350,-0.2618
2011-05-19,139484.65,1.44,1947.53,8.02,9.06,53.31599,50.99,-0.6167,-0.1616
2011-05-26,139430.45,1.44,1951.12,8.02,9.08,53.231564,51.31,-0.5096,-0.0649
2011-06-02,139388.67,1.44,1955.68,8.01,9.10,51.956718,51.39,-0.1508,0.2930
2011-06-09,139421.33,1.44,1966.01,7.88,9.07,50.84227,50.02,-0.2191,0.2217
2011-06-16,139454.00,1.43,1976.35,7.76,9.05,51.036457,48.64,-0.6348,-0.1774
2011-06-23,139486.67,1.43,1986.69,7.64,9.03,50.445461,47.27,-0.8420,-0.3464
2011-06-30,139519.33,1.43,1997.02,7.52,9.00,53.365505,45.90,-1.9810,-0.9378
2011-07-07,139604.90,1.43,2020.49,7.50,9.00,53.170338,47.09,-1.6129,-0.7974
2011-07-14,139699.29,1.43,2046.14,7.50,9.00,51.973866,48.71,-0.8657,-0.3642
2011-07-21,139793.68,1.43,2071.79,7.50,9.00,52.975163,50.33,-0.7017,-0.2343
2011-07-28,139888.06,1.43,2097.44,7.50,9.00,50.726505,51.95,0.3247,0.7908
2011-08-04,139965.32,1.43,2113.49,7.50,9.00,46.958931,52.83,1.5579,1.6779
2011-08-11,140019.74,1.41,2116.75,7.50,9.00,45.821869,52.72,1.8314,1.7901
2011-08-18,140074.16,1.40,2120.00,7.50,9.00,44.090805,52.62,2.2626,1.9284
2011-08-25,140128.58,1.39,2123.25,7.50,9.00,45.906723,52.51,1.7527,1.7600
2011-09-01,140183.00,1.37,2126.50,7.50,9.00,45.703072,52.41,1.7786,1.7701
2011-09-08,140226.17,1.37,2129.49,7.46,8.95,44.837536,52.04,1.9112,1.8189
2011-09-15,140269.33,1.37,2132.47,7.42,8.91,47.145611,51.67,1.2017,1.4935
2011-09-22,140312.50,1.37,2135.46,7.38,8.86,43.691998,51.31,2.0211,1.8560
2011-09-29,140355.67,1.37,2138.45,7.34,8.81,43.768364,50.94,1.9038,1.8163
2011-10-06,140441.87,1.37,2143.59,7.33,8.77,44.891373,51.07,1.6404,1.7141
2011-10-13,140545.29,1.37,2149.60,7.33,8.72,47.351646,51.40,1.0748,1.4151
2011-10-20,140648.71,1.36,2155.60,7.33,8.68,48.496342,51.73,0.8582,1.2635
2011-10-27,140752.13,1.36,2161.61,7.33,8.63,50.495327,52.06,0.4150,0.8800
2011-11-03,140831.07,1.35,2165.81,7.33,8.59,48.949116,52.27,0.8816,1.2810
2011-11-10,140848.80,1.34,2165.51,7.33,8.57,49.470219,52.19,0.7225,1.1565
2011-11-17,140866.53,1.33,2165.21,7.33,8.55,47.513954,52.11,1.2208,1.5047
2011-11-24,140884.27,1.32,2164.90,7.33,8.52,45.190369,52.04,1.8165,1.7845
2011-12-01,140902.00,1.32,2164.60,7.33,8.50,48.744087,51.96,0.8527,1.2594
2011-12-08,141056.00,1.31,2173.84,7.30,8.45,49.28228,51.98,0.7161,1.1512
2011-12-15,141210.00,1.30,2183.07,7.28,8.41,48.017967,52.00,1.0578,1.4040
2011-12-22,141364.00,1.30,2192.31,7.26,8.36,49.794842,52.03,0.5925,1.0451
2011-12-29,141518.00,1.29,2201.54,7.24,8.32,49.741219,52.05,0.6129,1.0632
2012-01-05,141619.35,1.30,2206.30,7.23,8.30,50.842182,52.08,0.3273,0.7935
2012-01-12,141681.23,1.30,2207.70,7.23,8.30,51.607681,52.10,0.1310,0.5912
2012-01-19,141743.10,1.31,2209.10,7.23,8.30,52.682838,52.13,-0.1474,0.2965
2012-01-26,141804.97,1.32,2210.50,7.23,8.30,52.459217,52.15,-0.0812,0.3663
2012-02-02,141864.14,1.32,2212.33,7.23,8.30,53.758003,52.22,-0.4079,0.0318
2012-02-09,141907.10,1.32,2216.75,7.23,8.27,53.534378,52.54,-0.2639,0.1756
2012-02-16,141950.07,1.32,2221.17,7.23,8.25,54.48912,52.86,-0.4326,0.0079
2012-02-23,141993.03,1.32,2225.58,7.23,8.22,54.35149,53.18,-0.3114,0.1274
2012-03-01,142036.00,1.32,2230.00,7.23,8.20,54.540726,53.50,-0.2770,0.1623
2012-03-08,142005.06,1.32,2234.06,7.21,8.20,54.66114,53.54,-0.2973,0.1416
2012-03-15,141974.13,1.32,2238.13,7.19,8.20,56.209381,53.58,-0.6966,-0.2300
2012-03-22,141943.19,1.32,2242.19,7.17,8.20,55.891129,53.63,-0.6005,-0.1474
2012-03-29,141912.26,1.32,2246.26,7.15,8.20,55.848125,53.67,-0.5775,-0.1269
2012-04-05,141939.93,1.31,2249.19,7.15,8.20,55.327389,53.59,-0.4605,-0.0188
2012-04-12,142011.57,1.30,2251.26,7.15,8.20,54.203373,53.42,-0.2081,0.2332
2012-04-19,142083.20,1.29,2253.34,7.15,8.20,54.704849,53.25,-0.3869,0.0523
2012-04-26,142154.83,1.29,2255.42,7.15,8.20,55.595421,53.07,-0.6690,-0.2068
2012-05-03,142217.94,1.28,2258.15,7.15,8.20,54.203373,52.98,-0.3237,0.1150
2012-05-10,142259.71,1.27,2262.50,7.15,8.20,53.589489,53.10,-0.1308,0.3139
2012-05-17,142301.48,1.27,2266.86,7.15,8.20,51.133957,53.21,0.5508,1.0077
2012-05-24,142343.26,1.26,2271.22,7.15,8.20,51.920765,53.32,0.3721,0.8380
2012-05-31,142385.03,1.25,2275.58,7.15,8.20,50.364437,53.44,0.8151,1.2305
2012-06-07,142371.20,1.25,2284.36,7.10,8.20,52.396309,53.23,0.2220,0.6862
2012-06-14,142348.10,1.24,2293.88,7.05,8.20,53.234997,52.98,-0.0685,0.3797
2012-06-21,142325.00,1.24,2303.40,6.99,8.20,52.672989,52.72,0.0127,0.4659
2012-06-28,142301.90,1.23,2312.92,6.94,8.20,54.138447,52.46,-0.4441,-0.0032
2012-07-05,142291.87,1.23,2320.88,6.92,8.19,53.608196,52.73,-0.2323,0.2081
2012-07-12,142291.65,1.23,2327.68,6.92,8.16,53.712509,53.39,-0.0846,0.3628
2012-07-19,142291.42,1.24,2334.48,6.92,8.14,53.764668,54.05,0.0770,0.5342
2012-07-26,142291.19,1.24,2341.27,6.92,8.12,54.859947,54.72,-0.0382,0.4119
2012-08-02,142315.29,1.24,2348.45,6.92,8.09,55.1642,55.38,0.0586,0.5146
2012-08-09,142485.32,1.25,2357.89,6.92,8.02,55.8857,56.10,0.0568,0.5128
2012-08-16,142655.35,1.26,2367.33,6.92,7.95,56.268181,56.81,0.1450,0.6059
2012-08-23,142825.39,1.27,2376.76,6.92,7.89,55.929157,57.53,0.4246,0.8893
2012-08-30,142995.42,1.29,2386.20,6.92,7.82,55.798771,58.24,0.6489,1.0945
2012-09-06,143108.50,1.29,2394.37,6.88,7.80,57.293919,58.11,0.2172,0.6812
2012-09-13,143198.80,1.29,2402.02,6.84,7.80,58.667381,57.64,-0.2721,0.1672
2012-09-20,143289.10,1.29,2409.67,6.79,7.80,58.180584,57.17,-0.2679,0.1716
2012-09-27,143379.40,1.30,2417.33,6.74,7.80,57.189606,56.70,-0.1298,0.3150
2012-10-04,143421.52,1.30,2421.82,6.72,7.79,58.603752,56.50,-0.5578,-0.1091
2012-10-11,143399.39,1.29,2422.09,6.72,7.77,57.362076,56.67,-0.1848,0.2574
2012-10-18,143377.26,1.29,2422.36,6.72,7.75,58.052868,56.83,-0.3246,0.1141
2012-10-25,143355.13,1.29,2422.63,6.72,7.72,57.047279,56.99,-0.0143,0.4373
2012-11-01,143333.00,1.28,2422.90,6.72,7.70,57.309605,57.16,-0.0404,0.4095
2012-11-08,143332.30,1.29,2431.81,6.72,7.75,55.831825,57.65,0.4823,0.9443
2012-11-15,143331.60,1.30,2440.73,6.72,7.79,54.948666,58.14,0.8472,1.2552
2012-11-22,143330.90,1.30,2449.64,6.72,7.84,56.916107,58.63,0.4557,0.9191
2012-11-29,143330.20,1.31,2458.55,6.72,7.89,57.195927,59.13,0.5121,0.9721
2012-12-06,143323.87,1.31,2463.42,6.71,7.92,57.746822,59.33,0.4200,0.8849
2012-12-13,143315.29,1.32,2466.67,6.71,7.94,57.834259,59.42,0.4204,0.8853
2012-12-20,143306.71,1.32,2469.93,6.70,7.96,58.253986,59.51,0.3326,0.7988
2012-12-27,143298.13,1.33,2473.18,6.69,7.98,57.506542,59.60,0.5545,1.0111
2013-01-03,143296.52,1.33,2475.36,6.69,7.98,60.236969,59.75,-0.1303,0.3145
2013-01-10,143312.32,1.33,2474.89,6.69,7.91,60.413136,60.05,-0.0970,0.3496
2013-01-17,143328.13,1.33,2474.42,6.69,7.85,61.249889,60.35,-0.2390,0.2012
2013-01-24,143343.94,1.33,2473.94,6.69,7.78,62.289207,60.65,-0.4348,0.0058
2013-01-31,143359.74,1.33,2473.47,6.69,7.71,62.861721,60.95,-0.5067,-0.0622
2013-02-07,143352.14,1.33,2475.03,6.69,7.66,62.967426,61.26,-0.4536,-0.0122
2013-02-14,143340.64,1.32,2476.93,6.69,7.61,63.170006,61.56,-0.4259,0.0143
2013-02-21,143329.14,1.31,2478.83,6.69,7.56,63.16119,61.87,-0.3422,0.0965
2013-02-28,143317.64,1.30,2480.73,6.69,7.51,63.16119,62.18,-0.2608,0.1788
2013-03-07,143377.74,1.30,2487.66,6.67,7.52,64.64093,62.10,-0.6748,-0.2117
2013-03-14,143449.77,1.30,2495.43,6.65,7.54,65.222237,61.95,-0.8675,-0.3656
2013-03-21,143521.81,1.30,2503.19,6.62,7.56,64.949196,61.81,-0.8335,-0.3398
2013-03-28,143593.84,1.30,2510.96,6.60,7.59,65.002045,61.66,-0.8859,-0.3793
2013-04-04,143659.70,1.30,2516.93,6.59,7.59,64.920853,61.67,-0.8629,-0.3621
2013-04-11,143717.33,1.30,2520.50,6.59,7.57,66.239975,61.88,-1.1582,-0.5625
2013-04-18,143774.97,1.30,2524.07,6.59,7.54,64.726082,62.08,-0.7017,-0.2343
2013-04-25,143832.60,1.30,2527.64,6.59,7.52,65.956688,62.29,-0.9734,-0.4421
2013-05-02,143885.77,1.30,2530.71,6.59,7.50,67.054489,62.46,-1.2179,-0.5981
2013-05-09,143912.19,1.30,2530.80,6.59,7.50,67.842453,62.46,-1.4277,-0.7112
2013-05-16,143938.61,1.31,2530.89,6.59,7.50,69.497978,62.46,-1.8677,-0.8985
2013-05-23,143965.03,1.31,2530.98,6.59,7.50,68.834015,62.46,-1.6923,-0.8309
2013-05-30,143991.45,1.32,2531.07,6.59,7.50,68.134598,62.45,-1.5074,-0.7497
2013-06-06,144043.17,1.32,2533.33,6.59,7.47,68.851692,62.63,-1.6512,-0.8138
2013-06-13,144105.00,1.32,2536.46,6.59,7.42,68.214272,62.88,-1.4166,-0.7056
2013-06-20,144166.83,1.31,2539.59,6.58,7.37,66.895126,63.12,-1.0011,-0.4612
2013-06-27,144228.67,1.31,2542.71,6.58,7.33,67.081039,63.37,-0.9850,-0.4501
2013-07-04,144270.00,1.31,2545.14,6.58,7.29,68.493813,63.62,-1.2926,-0.6404
2013-07-11,144284.00,1.32,2546.63,6.58,7.27,70.416702,63.88,-1.7332,-0.8474
2013-07-18,144298.00,1.32,2548.12,6.58,7.25,71.422661,64.15,-1.9305,-0.9207
2013-07-25,144312.00,1.33,2549.61,6.58,7.22,71.235687,64.41,-1.8112,-0.8776
2013-08-01,144326.00,1.33,2551.10,6.58,7.20,71.903374,64.67,-1.9187,-0.9166
2013-08-08,144346.77,1.33,2558.46,6.58,7.20,70.9695,65.17,-1.5399,-0.7648
2013-08-15,144367.55,1.33,2565.82,6.58,7.20,69.5086,65.66,-1.0213,-0.4748
2013-08-22,144388.32,1.33,2573.18,6.58,7.20,69.066,66.15,-0.7728,-0.2924
2013-08-29,144409.10,1.34,2580.55,6.58,7.20,68.216,66.65,-0.4163,0.0236
2013-09-05,144300.53,1.34,2588.78,6.57,7.20,68.8977,67.39,-0.4008,0.0387
2013-09-12,144094.97,1.35,2597.67,6.54,7.20,70.1904,68.31,-0.4983,-0.0544
2013-09-19,143889.40,1.35,2606.56,6.52,7.20,71.6777,69.24,-0.6475,-0.1884
2013-09-26,143683.83,1.36,2615.45,6.50,7.20,70.5326,70.16,-0.0982,0.3483
2013-10-03,143597.77,1.36,2621.97,6.48,7.18,69.5976,70.75,0.3057,0.7718
2013-10-10,143810.48,1.36,2622.55,6.48,7.11,70.5237,70.49,-0.0083,0.4436
2013-10-17,144023.19,1.36,2623.14,6.48,7.05,72.082,70.24,-0.4901,-0.0467
2013-10-24,144235.90,1.35,2623.73,6.48,6.98,72.6073,69.98,-0.6977,-0.2310
2013-10-31,144448.61,1.35,2624.32,6.48,6.91,72.7943,69.72,-0.8156,-0.3260
2013-11-07,144538.80,1.35,2632.34,6.48,6.86,72.6964,70.37,-0.6177,-0.1625
2013-11-14,144608.57,1.36,2641.60,6.48,6.81,74.3348,71.17,-0.8404,-0.3451
2013-11-21,144678.33,1.36,2650.87,6.48,6.77,74.7622,71.97,-0.7418,-0.2674
2013-11-28,144748.10,1.37,2660.13,6.48,6.72,74.9581,72.77,-0.5817,-0.1307
2013-12-05,144822.39,1.37,2668.50,6.45,6.69,73.7471,72.89,-0.2275,0.2130
2013-12-12,144900.06,1.37,2676.20,6.41,6.66,73.5156,72.51,-0.2676,0.1719
2013-12-19,144977.74,1.37,2683.90,6.36,6.64,74.8513,72.12,-0.7235,-0.2524
2013-12-26,145055.42,1.36,2691.60,6.31,6.62,76.1954,71.74,-1.1816,-0.5766
2014-01-02,145123.26,1.36,2699.15,6.27,6.60,75.8819,71.46,-1.1721,-0.5709
2014-01-09,145132.06,1.36,2705.79,6.27,6.63,76.1954,71.82,-1.1619,-0.5648
2014-01-16,145140.87,1.36,2712.43,6.27,6.65,76.3118,72.17,-1.0994,-0.5260
2014-01-23,145149.68,1.37,2719.06,6.27,6.67,75.2639,72.52,-0.7280,-0.2561
2014-01-30,145158.48,1.37,2725.70,6.27,6.69,74.0547,72.87,-0.3138,0.1250
2014-02-06,145252.43,1.37,2732.62,6.27,6.70,73.0426,73.11,0.0189,0.4726
2014-02-13,145380.43,1.37,2739.64,6.27,6.70,74.9683,73.31,-0.4396,0.0012
2014-02-20,145508.43,1.38,2746.67,6.27,6.70,75.5057,73.51,-0.5297,-0.0834
2014-02-27,145636.43,1.38,2753.69,6.27,6.70,76.0342,73.71,-0.6174,-0.1623
2014-03-06,145674.13,1.38,2759.43,6.26,6.64,77.109,74.24,-0.7619,-0.2836
2014-03-13,145675.71,1.38,2764.64,6.25,6.55,76.1148,74.90,-0.3221,0.1166
2014-03-20,145677.29,1.38,2769.86,6.24,6.45,77.3777,75.56,-0.4812,-0.0384
2014-03-27,145678.87,1.38,2775.07,6.23,6.36,77.1977,76.23,-0.2575,0.1822
2014-04-03,145689.67,1.38,2779.91,6.22,6.30,78.8818,76.75,-0.5663,-0.1168
2014-04-10,145723.50,1.38,2783.81,6.22,6.30,77.1527,76.91,-0.0641,0.3844
2014-04-17,145757.33,1.38,2787.71,6.22,6.30,78.4945,77.07,-0.3769,0.0621
2014-04-24,145791.17,1.38,2791.60,6.22,6.30,78.8728,77.24,-0.4340,0.0066
2014-05-01,145825.00,1.37,2795.50,6.22,6.30,79.0799,77.40,-0.4456,-0.0046
2014-05-08,145924.81,1.37,2803.25,6.22,6.25,78.8998,77.88,-0.2716,0.1678
2014-05-15,146024.61,1.37,2810.99,6.22,6.21,78.6296,78.35,-0.0736,0.3744
2014-05-22,146124.42,1.36,2818.74,6.22,6.16,79.1069,78.83,-0.0740,0.3739
2014-05-29,146224.23,1.36,2826.48,6.22,6.12,79.9625,79.30,-0.1748,0.2679
2014-06-05,146284.87,1.36,2831.01,6.22,6.11,80.8495,79.53,-0.3490,0.0898
2014-06-12,146316.13,1.36,2833.14,6.23,6.14,80.5659,79.58,-0.2614,0.1782
2014-06-19,146347.40,1.36,2835.26,6.24,6.16,82.0248,79.63,-0.6363,-0.1787
2014-06-26,146378.67,1.35,2837.38,6.25,6.18,81.7733,79.67,-0.5573,-0.1086
2014-07-03,146408.81,1.35,2836.53,6.25,6.20,82.5879,79.49,-0.8219,-0.3309
2014-07-10,146436.13,1.35,2828.25,6.25,6.20,81.9634,78.74,-0.8564,-0.3572
2014-07-17,146463.45,1.34,2819.96,6.25,6.20,81.8819,77.98,-1.0350,-0.4840
2014-07-24,146490.77,1.34,2811.67,6.25,6.20,82.8867,77.23,-1.5019,-0.7471
2014-07-31,146518.10,1.33,2803.38,6.25,6.20,80.5423,76.47,-1.0800,-0.5135
2014-08-07,146566.52,1.32,2813.64,6.25,6.14,79.619,77.27,-0.6229,-0.1670
2014-08-14,146618.45,1.31,2826.98,6.25,6.07,81.4565,78.33,-0.8295,-0.3368
2014-08-21,146670.39,1.30,2840.33,6.25,6.01,82.9048,79.39,-0.9329,-0.4135
2014-08-28,146722.32,1.29,2853.67,6.25,5.94,83.1492,80.45,-0.7168,-0.2469
2014-09-04,146817.90,1.29,2861.87,6.24,5.88,83.3211,80.82,-0.6650,-0.2033
2014-09-11,146971.67,1.28,2863.20,6.22,5.83,83.1129,80.26,-0.7568,-0.2795
2014-09-18,147125.43,1.28,2864.53,6.20,5.79,83.7647,79.71,-1.0768,-0.5114
2014-09-25,147279.20,1.27,2865.86,6.18,5.74,81.918,79.15,-0.7338,-0.2609
2014-10-02,147410.35,1.27,2867.60,6.16,5.70,80.9805,78.70,-0.6061,-0.1523
2014-10-09,147405.84,1.26,2871.77,6.16,5.73,80.1795,78.83,-0.3587,0.0801
2014-10-16,147401.32,1.26,2875.95,6.16,5.75,78.6686,78.96,0.0770,0.5342
2014-10-23,147396.81,1.25,2880.13,6.16,5.77,80.853,79.09,-0.4678,-0.0257
2014-10-30,147392.29,1.25,2884.31,6.16,5.79,84.4301,79.22,-1.3821,-0.6881
2014-11-06,147425.33,1.24,2894.60,6.16,5.77,84.2208,79.97,-1.1273,-0.5435
2014-11-13,147473.40,1.24,2907.34,6.16,5.72,84.4301,80.97,-0.9179,-0.4027
2014-11-20,147521.47,1.24,2920.08,6.16,5.67,85.2129,81.97,-0.8606,-0.3604
2014-11-27,147569.53,1.23,2932.82,6.16,5.63,85.8045,82.97,-0.7526,-0.2761
2014-12-04,147646.94,1.23,2940.49,6.14,5.61,85.8773,83.05,-0.7513,-0.2751
2014-12-11,147763.45,1.21,2941.39,6.11,5.63,84.3664,81.90,-0.6556,-0.1953
2014-12-18,147879.97,1.19,2942.29,6.08,5.65,85.6043,80.75,-1.2893,-0.6385
2014-12-25,147996.48,1.18,2943.20,6.05,5.68,86.7955,79.60,-1.9106,-0.9137
2015-01-01,148113.00,1.16,2944.10,6.02,5.70,85.8615,78.45,-1.9679,-0.9335
2015-01-08,148110.06,1.16,2958.51,6.02,5.65,85.596,79.67,-1.5726,-0.7796
2015-01-15,148107.13,1.15,2972.91,6.02,5.61,82.3637,80.89,-0.3901,0.0492
2015-01-22,148104.19,1.14,2987.32,6.02,5.56,85.1839,82.12,-0.8136,-0.3245
2015-01-29,148101.26,1.14,3001.73,6.02,5.52,83.1145,83.34,0.0604,0.5165
2015-02-05,148110.71,1.13,3007.03,6.02,5.50,85.3029,83.67,-0.4345,0.0061
2015-02-12,148129.46,1.11,3005.50,6.02,5.50,86.4017,83.31,-0.8195,-0.3290
2015-02-19,148148.21,1.10,3003.98,6.02,5.50,86.4384,82.96,-0.9226,-0.4061
2015-02-26,148166.96,1.09,3002.45,6.02,5.50,86.7314,82.61,-1.0938,-0.5224
2015-03-05,148217.58,1.08,3001.93,6.03,5.49,86.2278,82.52,-0.9845,-0.4498
2015-03-12,148292.10,1.08,3002.15,6.04,5.46,85.0191,82.62,-0.6364,-0.1788
2015-03-19,148366.61,1.08,3002.38,6.05,5.44,85.4952,82.72,-0.7354,-0.2622
2015-03-26,148441.13,1.08,3002.61,6.06,5.42,84.5562,82.83,-0.4589,-0.0172
2015-04-02,148514.43,1.08,3002.26,6.07,5.40,85.2746,82.85,-0.6444,-0.1857
2015-04-09,148580.47,1.09,2998.48,6.07,5.43,86.2693,82.36,-1.0365,-0.4851
2015-04-16,148646.50,1.10,2994.70,6.07,5.45,87.1718,81.88,-1.4042,-0.6994
2015-04-23,148712.53,1.11,2990.92,6.07,5.47,87.1258,81.40,-1.5202,-0.7557
2015-04-30,148778.57,1.12,2987.14,6.07,5.50,86.4719,80.91,-1.4749,-0.7343
2015-05-07,148791.48,1.12,2993.06,6.07,5.46,86.5548,81.53,-1.3324,-0.6620
2015-05-14,148795.55,1.12,3000.61,6.07,5.42,87.66,82.34,-1.4122,-0.7034
2015-05-21,148799.61,1.12,3008.15,6.07,5.37,88.2678,83.14,-1.3601,-0.6767
2015-05-28,148803.68,1.12,3015.69,6.07,5.33,87.5771,83.95,-0.9634,-0.4351
2015-06-04,148808.40,1.12,3021.43,6.06,5.29,86.6837,84.48,-0.5855,-0.1340
2015-06-11,148814.00,1.11,3024.77,6.06,5.27,87.5679,84.64,-0.7759,-0.2948
2015-06-18,148819.60,1.11,3028.10,6.05,5.24,87.7981,84.81,-0.7927,-0.3081
2015-06-25,148825.20,1.10,3031.44,6.04,5.22,86.7929,84.98,-0.4818,-0.0389
2015-07-02,148839.87,1.10,3034.09,6.04,5.20,85.8486,85.10,-0.1986,0.2430
2015-07-09,148908.97,1.10,3032.65,6.04,5.17,84.858,84.96,0.0271,0.4812
2015-07-16,148978.06,1.11,3031.20,6.04,5.15,87.3576,84.82,-0.6734,-0.2106
2015-07-23,149047.16,1.11,3029.76,6.04,5.13,85.8671,84.68,-0.3151,0.1236
2015-07-30,149116.26,1.11,3028.31,6.04,5.11,86.0615,84.54,-0.4039,0.0357
2015-08-06,149083.42,1.12,3030.42,6.04,5.08,85.182,84.95,-0.0628,0.3858
2015-08-13,149009.81,1.12,3033.94,6.04,5.06,85.1264,85.57,0.1176,0.5771
2015-08-20,148936.19,1.12,3037.46,6.04,5.04,83.0897,86.19,0.8238,1.2372
2015-08-27,148862.58,1.12,3040.98,6.04,5.02,80.8678,86.82,1.5790,1.6874
2015-09-03,148839.60,1.12,3041.72,6.04,5.00,79.581,86.99,1.9664,1.8378
2015-09-10,148943.20,1.12,3035.49,6.02,5.00,79.4236,86.04,1.7545,1.7607
2015-09-17,149046.80,1.12,3029.26,6.01,5.00,80.7752,85.08,1.1421,1.4576
2015-09-24,149150.40,1.12,3023.03,6.00,5.00,78.2849,84.12,1.5493,1.6740
2015-10-01,149254.00,1.12,3016.80,5.99,5.00,78.3117,83.17,1.2885,1.5430
2015-10-08,149306.39,1.11,3031.21,5.99,5.00,82.5697,83.91,0.3557,0.8218
2015-10-15,149358.77,1.10,3045.61,5.99,5.00,82.7281,84.65,0.5107,0.9708
2015-10-22,149411.16,1.09,3060.02,5.99,5.00,83.8462,85.40,0.4111,0.8762
2015-10-29,149463.55,1.08,3074.43,5.99,5.00,84.4518,86.14,0.4474,0.9112
2015-11-05,149572.53,1.07,3082.45,5.99,5.00,85.0947,86.37,0.3384,0.8046
2015-11-12,149723.97,1.08,3085.70,5.99,5.00,82.9517,86.22,0.8669,1.2700
2015-11-19,149875.40,1.08,3088.94,5.99,5.00,84.5636,86.07,0.3990,0.8645
2015-11-26,150026.83,1.09,3092.18,5.99,5.00,84.6288,85.92,0.3416,0.8078
2015-12-03,150163.45,1.09,3095.12,5.98,4.99,83.1287,85.68,0.6766,1.1182
2015-12-10,150263.03,1.09,3097.29,5.96,4.97,82.8958,85.22,0.6180,1.0677
2015-12-17,150362.61,1.09,3099.45,5.93,4.95,82.6629,84.77,0.5594,1.0155
2015-12-24,150462.19,1.09,3101.62,5.91,4.93,83.9472,84.32,0.0982,0.5566
2015-12-31,150561.77,1.09,3103.79,5.88,4.90,83.0281,83.86,0.2217,0.6859
2016-01-07,150659.03,1.09,3109.48,5.88,4.90,79.1923,84.01,1.2796,1.5381
2016-01-14,150755.90,1.10,3115.76,5.88,4.90,78.1419,84.27,1.6251,1.7076
2016-01-21,150852.77,1.10,3122.04,5.88,4.90,75.7597,84.52,2.3240,1.9450
2016-01-28,150949.65,1.11,3128.31,5.88,4.90,77.0071,84.77,2.0598,1.8684
2016-02-04,151028.17,1.11,3134.52,5.88,4.91,78.4701,84.99,1.7293,1.7508
2016-02-11,151082.24,1.11,3140.62,5.88,4.93,75.0001,85.16,2.6957,2.0330
2016-02-18,151136.31,1.11,3146.73,5.88,4.96,79.0328,85.33,1.6712,1.7271
2016-02-25,151190.38,1.11,3152.84,5.88,4.98,80.1114,85.50,1.4306,1.6175
2016-03-03,151212.81,1.11,3160.34,5.87,5.00,82.3716,85.80,0.9090,1.3011
2016-03-10,151156.13,1.12,3171.31,5.85,5.00,82.456,86.40,1.0460,1.3962
2016-03-17,151099.45,1.12,3182.28,5.82,5.00,84.538,87.00,0.6529,1.0979
2016-03-24,151042.77,1.13,3193.26,5.80,5.00,84.107,87.60,0.9266,1.3139
2016-03-31,150986.10,1.13,3204.23,5.77,5.00,84.8524,88.20,0.8882,1.2859
2016-04-07,150992.00,1.13,3212.88,5.77,4.94,83.7107,89.08,1.4246,1.6146
2016-04-14,151008.33,1.13,3221.14,5.77,4.87,86.013,90.01,1.0595,1.4051
2016-04-21,151024.67,1.13,3229.40,5.77,4.80,86.7772,90.93,1.1025,1.4328
2016-04-28,151041.00,1.13,3237.66,5.77,4.73,87.2018,91.86,1.2357,1.5133
2016-05-05,151062.97,1.13,3242.04,5.77,4.73,85.5695,92.12,1.7378,1.7542
2016-05-12,151089.16,1.13,3243.51,5.77,4.77,86.0884,91.88,1.5364,1.6681
2016-05-19,151115.35,1.13,3244.97,5.77,4.82,85.1449,91.64,1.7230,1.7483
2016-05-26,151141.55,1.12,3246.44,5.77,4.86,87.098,91.40,1.1411,1.4569
2016-06-02,151174.67,1.12,3247.55,5.77,4.90,87.8057,91.10,0.8755,1.2764
2016-06-09,151249.33,1.12,3246.53,5.75,4.90,88.4473,90.49,0.5425,1.0001
2016-06-16,151324.00,1.11,3245.50,5.74,4.90,86.8621,89.88,0.8004,1.2191
2016-06-23,151398.67,1.11,3244.47,5.72,4.90,88.8356,89.27,0.1140,0.5733
2016-06-30,151473.33,1.11,3243.45,5.71,4.90,88.1618,88.65,0.1301,0.5902
2016-07-07,151523.29,1.11,3257.64,5.70,4.90,87.6494,89.54,0.5016,0.9624
2016-07-14,151569.13,1.11,3274.37,5.70,4.90,90.7811,90.68,-0.0273,0.4234
2016-07-21,151614.97,1.12,3291.11,5.70,4.90,90.5343,91.82,0.3402,0.8064
2016-07-28,151660.81,1.12,3307.84,5.70,4.90,90.4299,92.95,0.6699,1.1125
2016-08-04,151699.39,1.12,3318.56,5.70,4.91,89.9365,93.60,0.9728,1.3466
2016-08-11,151728.29,1.12,3321.27,5.70,4.93,91.0942,93.60,0.6642,1.1076
2016-08-18,151757.19,1.12,3323.98,5.70,4.95,91.5592,93.59,0.5393,0.9972
2016-08-25,151786.10,1.12,3326.69,5.70,4.98,90.9139,93.59,0.7091,1.1454
2016-09-01,151815.00,1.12,3329.40,5.70,5.00,90.9424,93.58,0.7001,1.1379
2016-09-08,151843.93,1.12,3331.06,5.70,4.98,91.6826,93.58,0.5027,0.9634
2016-09-15,151872.87,1.11,3332.71,5.69,4.95,89.6802,93.57,1.0330,1.3876
2016-09-22,151901.80,1.11,3334.37,5.69,4.93,90.7621,93.57,0.7449,1.1748
